Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°£,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,ÀüÀÏ´ëºñ,°Å·¡·®,°Å·¡´ë±Ý,´©ÀûÃ¼°á¸Åµµ¼ö·®,´©ÀûÃ¼°á¸Å¼ö¼ö·®,»óÀåÁÖ½Ä¼ö,½Ã°¡ÃÑ¾×,¿Ü±¹ÀÎÁÖ¹®ÇÑµµ¼ö·®,¿Ü±¹ÀÎÁÖ¹®°¡´É¼ö·®,¿Ü±¹ÀÎÇöº¸À¯¼ö·®,¿Ü±¹ÀÎÇöº¸À¯ºñÀ²,¼öÁ¤ÁÖ°¡ÀÏÀÚ,¼öÁ¤ÁÖ°¡ºñÀ²,±â°ü¼ø¸Å¼ö·®,±â°ü´©Àû¼ø¸Å¼ö·®,µî¶ôÁÖ¼±,µî¶ôºñÀ²,¿¹Å¹±Ý,ÁÖ½ÄÈ¸ÀüÀ²
A108860,¼¿¹Ù½ºAI,20230621,1342,17970,17980,17970,17980,0,334,6003000,328597,196307,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1341,17960,17970,17950,17970,0,610,10955000,328597,195973,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1340,17960,17960,17950,17960,0,364,6537000,328533,195427,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1339,17960,17960,17960,17960,0,80,1437000,328450,195146,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1338,17960,17960,17960,17960,0,686,12320000,328446,195070,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1337,17970,17970,17960,17970,0,335,6019000,327815,195015,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1336,17970,17970,17970,17970,0,71,1276000,327500,194995,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1335,17970,17980,17960,17960,0,1545,27755000,327490,194934,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1334,17980,17990,17980,17980,0,375,6742000,325952,194927,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1333,17970,17970,17970,17970,0,30,539000,325729,194775,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1332,17980,17980,17980,17980,0,65,1169000,325699,194775,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1331,17980,17980,17980,17980,0,218,3920000,325634,194775,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1330,17980,17990,17980,17980,0,235,4225000,325416,194775,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1329,17980,17980,17980,17980,0,450,8091000,325182,194774,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1328,17970,17980,17970,17970,0,299,5376000,325182,194324,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1327,17960,17980,17960,17980,0,50,898000,325169,194038,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1326,17990,17990,17960,17960,0,246,4424000,325128,194029,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1325,17950,17990,17950,17990,0,967,17377000,325092,193819,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1324,17940,17950,17940,17950,0,184,3303000,325092,192852,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1323,17950,17950,17940,17940,0,371,6655000,325064,192696,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1322,17950,17950,17940,17940,0,1117,20050000,324698,192691,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1321,17950,17960,17950,17960,0,62,1113000,323581,192691,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1320,17940,17950,17940,17950,0,1085,19465000,323577,192633,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1319,17940,17950,17940,17940,0,973,17456000,322537,192588,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1318,17970,17970,17940,17950,0,3003,53905000,321569,192583,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1317,17980,17980,17960,17960,0,630,11322000,318628,192521,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1316,17980,17980,17980,17980,0,666,11974000,317999,192520,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1315,18000,18000,17980,17990,0,1014,18240000,317333,192520,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1314,18000,18010,18000,18000,0,1675,30155000,316477,192362,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1313,18010,18010,18000,18000,0,1536,27655000,315103,192061,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1312,18030,18030,18020,18020,0,344,6199000,313644,191984,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1311,18030,18030,18000,18020,0,930,16756000,313450,191834,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1310,18020,18040,18020,18030,0,1260,22717000,312699,191655,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1309,18020,18030,18010,18020,0,588,10593000,312179,190915,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1308,18030,18030,18020,18020,0,251,4526000,311782,190724,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1307,18050,18050,18030,18030,0,1177,21234000,311546,190709,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1306,18050,18060,18050,18050,0,1145,20670000,310389,190689,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1305,18050,18060,18050,18060,0,971,17532000,309684,190249,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1304,18000,18050,18000,18050,0,2599,46853000,309506,189456,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1303,18000,18010,17990,18000,0,168,3025000,309407,186956,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1302,17960,18000,17950,18000,0,2956,53176000,309407,186788,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1301,17970,17970,17960,17960,0,257,4617000,309188,184051,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1300,17960,17960,17950,17960,0,282,5063000,308987,183995,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1259,17980,17980,17960,17960,0,970,17432000,308741,183959,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1258,17960,17990,17960,17970,0,989,17778000,307941,183789,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1257,17960,17970,17960,17960,0,806,14476000,307861,182880,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1256,17950,17960,17940,17960,0,856,15365000,307597,182338,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1255,17950,17950,17950,17950,0,111,1992000,307587,181492,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1254,17940,17950,17940,17940,0,212,3804000,307587,181381,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1253,17930,17940,17930,17940,0,579,10382000,307425,181331,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1252,17940,17940,17940,17940,0,179,3211000,306862,181315,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1251,17950,17950,17930,17940,0,28,503000,306862,181136,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1250,17950,17950,17930,17930,0,780,13999000,306861,181109,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1249,17950,17950,17940,17950,0,1003,17995000,306692,180498,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1248,17950,17950,17940,17950,0,1242,22292000,305863,180324,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1247,17950,17950,17940,17950,0,538,9657000,305662,179283,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1246,17950,17950,17950,17950,0,153,2747000,305659,178748,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1245,17940,17950,17930,17950,0,285,5112000,305659,178595,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1244,17940,17940,17940,17940,0,301,5400000,305404,178565,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1243,17950,17960,17940,17940,0,1349,24209000,305231,178437,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1242,17950,17960,17940,17960,0,484,8689000,303921,178398,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1241,17960,17960,17940,17950,0,434,7794000,303755,178080,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1240,17960,17960,17950,17960,0,600,10773000,303589,177812,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1239,17940,17960,17930,17960,0,435,7807000,303314,177487,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1238,17930,17940,17930,17940,0,434,7782000,303261,177105,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1237,17920,17930,17920,17920,0,507,9088000,303235,176697,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1236,17920,17930,17920,17930,0,301,5395000,303040,176385,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1235,17920,17920,17920,17920,0,551,9874000,303039,176085,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1234,17920,17930,17920,17920,0,596,10686000,302594,175979,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1233,17920,17920,17910,17920,0,328,5877000,302589,175388,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1232,17900,17920,17900,17910,0,427,7647000,302575,175074,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1231,17900,17910,17900,17910,0,514,9201000,302470,174752,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1230,17890,17900,17890,17900,0,241,4312000,302451,174257,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1229,17870,17890,17870,17890,0,182,3254000,302450,174017,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1228,17870,17880,17870,17870,0,831,14850000,302277,174008,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1227,17860,17870,17860,17870,0,693,12377000,302265,173189,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1226,17860,17870,17860,17860,0,1017,18168000,301594,173167,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1225,17860,17870,17860,17870,0,4,71000,300971,172773,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1224,17860,17870,17860,17870,0,1238,22113000,300968,172772,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1223,17870,17870,17860,17870,0,140,2501000,299916,172586,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1222,17860,17870,17860,17870,0,312,5573000,299913,172449,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1221,17860,17870,17860,17860,0,536,9576000,299651,172399,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1220,17860,17870,17860,17870,0,149,2661000,299369,172145,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1219,17860,17860,17850,17860,0,637,11376000,299227,172138,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1218,17860,17860,17860,17860,0,100,1786000,299126,171602,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1217,17860,17860,17850,17860,0,216,3857000,299126,171502,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1216,17860,17870,17860,17860,0,75,1339000,299003,171409,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1215,17860,17860,17860,17860,0,114,2037000,298945,171392,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1214,17870,17870,17850,17850,0,457,8161000,298945,171278,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1213,17860,17870,17850,17870,0,70,1250000,298742,171024,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1212,17860,17860,17850,17860,0,457,8161000,298687,171009,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1211,17870,17870,17850,17860,0,804,14359000,298443,170796,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1210,17860,17870,17860,17870,0,946,16905000,297802,170633,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1209,17850,17860,17850,17860,0,668,11926000,297600,169889,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1208,17850,17850,17840,17850,0,493,8800000,297580,169241,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1207,17850,17860,17850,17850,0,96,1713000,297571,168757,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1206,17830,17850,17830,17850,0,142,2534000,297494,168738,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1205,17830,17840,17830,17840,0,108,1926000,297401,168689,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1204,17850,17850,17830,17830,0,2283,40732000,297351,168631,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1203,17850,17860,17850,17860,0,171,3053000,295081,168618,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1202,17860,17860,17850,17850,0,185,3302000,294920,168608,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1201,17850,17860,17850,17860,0,485,8659000,294756,168587,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1200,17850,17850,17850,17850,0,208,3712000,294751,168107,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1159,17840,17850,17840,17840,0,50,892000,294751,167899,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1158,17840,17840,17840,17840,0,215,3836000,294702,167898,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1157,17830,17840,17830,17830,0,89,1587000,294602,167783,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1156,17850,17850,17840,17840,0,343,6120000,294542,167754,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1155,17840,17850,17840,17850,0,137,2444000,294235,167718,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1154,17850,17850,17840,17840,0,391,6978000,294145,167671,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1153,17860,17860,17850,17850,0,301,5373000,293870,167555,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1152,17870,17870,17860,17860,0,800,14288000,293624,167500,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1151,17880,17880,17870,17870,0,353,6308000,292833,167491,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1150,17890,17900,17880,17880,0,966,17277000,292529,167442,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1149,17900,17900,17890,17890,0,143,2558000,291692,167313,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1148,17910,17910,17900,17900,0,242,4332000,291552,167310,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1147,17920,17920,17900,17910,0,279,4995000,291362,167258,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1146,17920,17920,17900,17910,0,348,6230000,291164,167177,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1145,17920,17920,17920,17920,0,21,377000,290875,167118,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1144,17900,17920,17890,17920,0,245,4386000,290875,167097,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1143,17900,17900,17900,17900,0,109,1951000,290771,166956,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1142,17870,17900,17860,17900,0,753,13458000,290765,166853,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1141,17850,17860,17850,17860,0,617,11016000,290718,166147,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1140,17860,17860,17850,17860,0,226,4036000,290431,165817,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1139,17850,17860,17850,17860,0,85,1517000,290337,165685,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1138,17850,17860,17840,17850,0,419,7480000,290337,165600,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1137,17880,17880,17850,17850,0,1788,31932000,290064,165454,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1136,17920,17920,17870,17870,0,5170,92530000,288653,165077,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1135,17930,17940,17920,17930,0,519,9304000,283703,164857,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1134,17940,17940,17930,17930,0,406,7282000,283398,164643,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1133,17930,17940,17920,17940,0,1334,23915000,283372,164263,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1132,17930,17930,17920,17930,0,288,5163000,282755,163546,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1131,17930,17930,17920,17930,0,890,15953000,282741,163272,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1130,17920,17930,17920,17930,0,121,2169000,282266,162857,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1129,17930,17940,17920,17930,0,1591,28518000,282155,162847,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1128,17940,17940,17930,17930,0,808,14492000,280664,162747,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1127,17940,17950,17940,17940,0,829,14873000,280171,162432,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1126,17950,17950,17940,17950,0,550,9868000,279345,162429,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1125,17960,17960,17940,17940,0,1292,23187000,278934,162290,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1124,17950,17960,17950,17960,0,550,9875000,277703,162229,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1123,17960,17960,17950,17950,0,753,13523000,277328,162054,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1122,17990,17990,17970,17970,0,436,7837000,276655,161974,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1121,18000,18000,17980,17980,0,1631,29345000,276271,161922,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1120,18000,18010,18000,18000,0,704,12673000,274864,161698,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1119,18010,18010,17990,18010,0,641,11543000,274457,161401,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1118,18010,18020,17990,18010,0,594,10702000,274427,160790,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1117,18000,18020,17970,18020,0,857,15427000,274407,160216,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1116,17980,17980,17950,17960,0,1474,26473000,274067,159699,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1115,18010,18020,17980,17980,0,2651,47718000,273138,159154,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1114,18030,18030,18000,18010,0,3058,55072000,270532,159109,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1113,18040,18050,18030,18030,0,1454,26231000,267598,158985,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1112,18010,18050,18010,18040,0,2336,42113000,266593,158536,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1111,18010,18010,18000,18010,0,3025,54458000,265874,156919,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
A108860,¼¿¹Ù½ºAI,20230621,1110,18040,18040,18000,18000,0,2685,48394000,264689,155079,0,0,0,0,0,0.0,0,0.0,0,0,0,0.0,0,0.0
