,Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
1261,259630,KR7259630002,엠플러스,KOSDAQ,벤처기업부,11720,2,-120,-1.01,11820,12000,11620,87617,1035546970,143949751440,12282402,KSQ
1262,060900,KR7060900008,DGP,KOSDAQ,중견기업부,6970,1,340,5.13,6730,7350,6670,1216603,8551332330,143918762520,20648316,KSQ
1263,074430,KR7074430000,아미노로직스,KOSDAQ,벤처기업부,1638,2,-12,-0.73,1643,1659,1631,144998,237550550,143860370472,87826844,KSQ
1264,003720,KR7003720000,삼영,KOSPI,,4230,2,-45,-1.05,4250,4300,4125,440729,1856362750,143820000000,34000000,STK
1265,060310,KR7060310000,3S,KOSDAQ,중견기업부,2960,2,-65,-2.15,3035,3060,2960,1493930,4486347025,143668460320,48536642,KSQ
1266,267320,KR7267320000,나인테크,KOSDAQ,벤처기업부,3560,2,-20,-0.56,3585,3645,3555,170481,609559210,143590268200,40334345,KSQ
1267,417840,KR7417840006,저스템,KOSDAQ,벤처기업부,20150,2,-200,-0.98,20650,20700,19650,245678,4943349150,143507292500,7121950,KSQ
1268,250000,KR7250000007,보라티알,KOSDAQ,우량기업부,21250,3,0,0.0,21200,21900,20300,2395389,50694530200,143453076250,6750733,KSQ
1269,363260,KR7363260001,모비데이즈,KOSDAQ,벤처기업부,896,2,-19,-2.08,915,919,882,1195640,1074702157,143376886912,160018847,KSQ
1270,109740,KR7109740001,디에스케이,KOSDAQ,벤처기업부,5290,2,-80,-1.49,5400,5400,5260,20814,110194470,142961773900,27024910,KSQ
1271,024910,KR7024910002,경창산업,KOSDAQ,우량기업부,3985,2,-20,-0.5,4005,4035,3935,554050,2205253195,142738734925,35819005,KSQ
1272,037460,KR7037460003,삼지전자,KOSDAQ,중견기업부,8740,2,-40,-0.46,8830,8840,8740,19022,166923920,142623882280,16318522,KSQ
1273,080000,KR7080000003,에스엔유,KOSDAQ,우량기업부,4155,1,30,0.73,4105,4225,4070,309454,1283374535,142611524850,34322870,KSQ
1274,348080,KR7348080003,큐라티스,KOSDAQ,기술성장기업부,5300,2,-550,-9.4,6590,6690,5220,28195201,171525775590,142447628300,26876911,KSQ
1275,134380,KR7134380005,미원화학,KOSPI,,64700,3,0,0.0,64700,64700,64700,2660,172102000,142292639600,2199268,STK
1276,229500,KR7229500004,노브메타파마,KONEX,일반기업부,14490,1,140,0.98,14350,14970,14110,221,3185760,142229666880,9815712,KNX
1277,046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,5250,1,520,10.99,4760,5360,4690,7266147,36568186000,142111326000,27068824,KSQ
1278,288620,KR7288620008,에스퓨얼셀,KOSDAQ,벤처기업부,20350,2,-50,-0.25,20400,20700,20300,69638,1425100550,142029080600,6979316,KSQ
1279,196490,KR7196490007,디에이테크놀로지,KOSDAQ,벤처기업부,5070,1,30,0.6,5140,5200,5010,527571,2685048830,142011201930,28010099,KSQ
1280,010600,KR7010600005,웰바이오텍,KOSPI,,2050,1,87,4.43,1964,2220,1921,5037912,10489065707,141960458200,69249004,STK
1281,129920,KR7129920005,대성하이텍,KOSDAQ,벤처기업부,10350,1,40,0.39,10370,10440,10270,215252,2228241800,141950798550,13715053,KSQ
1282,061040,KR7061040002,알에프텍,KOSDAQ,중견기업부,4415,1,5,0.11,4445,4450,4390,34116,150551350,141674078485,32089259,KSQ
1283,049080,KR7049080005,기가레인,KOSDAQ,벤처기업부,1669,2,-14,-0.83,1684,1726,1669,857276,1450493920,141670306143,84883347,KSQ
1284,140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,13080,1,100,0.77,13180,13180,12890,4426,57412110,141627807120,10827814,KNX
1285,377450,KR7377450002,리파인,KOSDAQ,중견기업부,8170,1,60,0.74,8110,8250,8100,34906,285421120,141586100000,17330000,KSQ
1286,052330,KR7052330008,코텍,KOSDAQ,중견기업부,9070,1,200,2.25,8920,9070,8880,43544,391121220,141261186640,15574552,KSQ
1287,086670,KR7086670007,비엠티,KOSDAQ,우량기업부,15440,1,510,3.42,14940,15450,14940,200714,3071106570,140892686560,9125174,KSQ
1288,019440,KR7019440007,세아특수강,KOSPI,,16440,1,130,0.8,16420,16460,16250,14173,232318780,140890800000,8570000,STK
1289,003460,KR7003460003,유화증권,KOSPI,,2480,1,20,0.81,2450,2500,2445,41269,102352885,140621989200,56702415,STK
1290,234300,KR7234300002,에스트래픽,KOSDAQ,벤처기업부,5380,2,-220,-3.93,5440,5550,5320,1649178,8949568880,140600554160,26133932,KSQ
1291,024090,KR7024090003,디씨엠,KOSPI,,12300,2,-450,-3.53,12750,12840,12200,87194,1087611010,140220000000,11400000,STK
1292,195990,KR7195990007,에이비프로바이오,KOSDAQ,중견기업부,505,2,-7,-1.37,512,520,501,835993,424477831,140031309105,277289721,KSQ
1293,053280,KR7053280004,예스24,KOSDAQ,우량기업부,5600,1,10,0.18,5580,5670,5570,64456,361363780,140000000000,25000000,KSQ
1294,092870,KR7092870005,엑시콘,KOSDAQ,우량기업부,12900,2,-100,-0.77,13140,13140,12770,158903,2044055790,139949481300,10848797,KSQ
1295,317830,KR7317830008,에스피시스템스,KOSDAQ,벤처기업부,14680,1,90,0.62,14650,14870,14560,105969,1556284460,139946421800,9533135,KSQ
1296,105330,KR7105330005,케이엔더블유,KOSDAQ,벤처기업부,11520,3,0,0.0,11720,11720,11350,43540,500711150,139799600640,12135382,KSQ
1297,348350,KR7348350000,위드텍,KOSDAQ,우량기업부,13710,2,-130,-0.94,13940,13940,13550,36334,498392970,139617156000,10183600,KSQ
1298,064820,KR7064820004,케이프,KOSDAQ,우량기업부,4515,1,330,7.89,4200,4920,4180,1651267,7725178505,139521301920,30901728,KSQ
1299,106080,KR7106080005,하이소닉,KOSDAQ,중견기업부,9430,2,-270,-2.78,9700,9780,9210,98371,925484590,139361594480,14778536,KSQ
1300,011150,KR7011150000,CJ씨푸드,KOSPI,,3875,2,-105,-2.64,3980,4075,3850,2337089,9241049095,139231745375,35930773,STK
1301,016740,KR7016740003,두올,KOSPI,,4210,1,60,1.45,4190,4370,4155,1654315,7049353820,139210722800,33066680,STK
1302,023800,KR7023800006,인지컨트롤스,KOSPI,,8800,3,0,0.0,8800,9000,8750,52478,462882600,139120933600,15809197,STK
1303,061250,KR7061250007,화일약품,KOSDAQ,중견기업부,2090,1,25,1.21,2060,2100,2060,227816,473646950,139053606340,66532826,KSQ
1304,009190,KR7009190000,대양금속,KOSPI,,3870,1,95,2.52,3785,3905,3785,278842,1076791360,138956901120,35906176,STK
1305,054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,8660,1,20,0.23,8640,8700,8600,15061,130238580,138824658260,16030561,KSQ
1306,063160,KR7063160006,종근당바이오,KOSPI,,25200,1,200,0.8,25400,25400,24900,4715,118355800,138246242400,5485962,STK
1307,183490,KR7183490002,엔지켐생명과학,KOSDAQ,기술성장기업부,1624,3,0,0.0,1624,1666,1620,187960,306793723,138146472688,85065562,KSQ
1308,002700,KR7002700003,신일전자,KOSPI,,1941,1,60,3.19,1895,1942,1876,1252798,2402405810,137903238261,71047521,STK
1309,258830,KR7258830009,세종메디칼,KOSDAQ,벤처기업부,2490,1,60,2.47,2440,2495,2410,870923,2136892395,137860697580,55365742,KSQ
1310,308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,7220,1,100,1.4,7160,7270,7100,34130,246025440,137440353200,19036060,KSQ
1311,023450,KR7023450000,동남합성,KOSPI,,39200,3,0,0.0,39200,39600,39000,678,26576350,137200000000,3500000,STK
1312,311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,10870,2,-280,-2.51,11170,11200,10830,114101,1245463200,137120267200,12614560,KSQ
1313,389140,KR7389140005,포바이포,KOSDAQ,벤처기업부,12460,1,350,2.89,12250,12700,12180,116678,1454741890,137050468100,10999235,KSQ
1314,036120,KR7036120004,SCI평가정보,KOSDAQ,중견기업부,3840,2,-45,-1.16,3855,3875,3810,228382,874907990,136320000000,35500000,KSQ
1315,285800,KR7285800009,진영,KOSDAQ,벤처기업부,7960,2,-140,-1.73,7890,8280,7830,1239503,9959530350,136160337200,17105570,KSQ
1316,308170,KR7308170000,씨티알모빌리티,KOSPI,,15740,1,50,0.32,15620,15800,15620,14236,223594530,135521400000,8610000,STK
1317,234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,7630,1,100,1.33,7540,7630,7530,17760,134654120,135449865880,17752276,KSQ
1318,004080,KR7004080008,신흥,KOSPI,,14250,1,50,0.35,14140,14680,14140,2024,28814560,135375000000,9500000,STK
1319,000320,KR7000320002,노루홀딩스,KOSPI,,10180,1,60,0.59,10100,10220,10060,11023,111609790,135303917180,13291151,STK
1320,003830,KR7003830007,대한화섬,KOSPI,,101600,3,0,0.0,101600,101900,100700,645,65415000,134924800000,1328000,STK
1321,004310,KR7004310009,현대약품,KOSPI,,4205,1,25,0.6,4190,4240,4150,85413,357820620,134560000000,32000000,STK
1322,035610,KR7035610005,솔본,KOSDAQ,중견기업부,4915,1,230,4.91,4685,5060,4680,819015,4014227205,134405575255,27345997,KSQ
1323,253590,KR7253590004,네오셈,KOSDAQ,우량기업부,3495,1,15,0.43,3490,3545,3430,391154,1363600990,134398917870,38454626,KSQ
1324,120030,KR7120030002,조선선재,KOSPI,,106600,1,7800,7.89,98900,106700,98900,32538,3374175700,134065596600,1257651,STK
1325,102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,4920,1,15,0.31,4905,4945,4875,51961,255067915,133696744200,27174135,KSQ
1326,007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,6660,1,150,2.3,6550,6700,6540,56446,374705940,133426080360,20033946,KSQ
1327,004090,KR7004090007,한국석유,KOSPI,,10510,2,-20,-0.19,10600,10600,10460,18134,190690680,133415201200,12694120,STK
1328,200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,1192,1,19,1.62,1177,1194,1173,182270,215944519,133362691976,111881453,KSQ
1329,305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,8520,2,-20,-0.23,8540,8630,8180,208289,1748170140,133224377280,15636664,KSQ
1330,217500,KR7217500008,러셀,KOSDAQ,벤처기업부,4185,2,-85,-1.99,4300,4310,4180,267946,1132793090,133133220000,31812000,KSQ
1331,039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5780,1,30,0.52,5780,5800,5690,38308,219443730,132940000000,23000000,KSQ
1332,333430,KR7333430007,일승,KOSDAQ,중견기업부,4325,1,225,5.49,4105,4325,4100,1824848,7747812520,132893180775,30726747,KSQ
1333,094850,KR7094850005,참좋은여행,KOSDAQ,중견기업부,9490,1,170,1.82,9330,9510,9330,42564,402661090,132860000000,14000000,KSQ
1334,072870,KR7072870009,메가스터디,KOSDAQ,중견기업부,11140,1,20,0.18,11120,11160,11090,6540,72718720,132799483260,11920959,KSQ
1335,950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),6900,2,-30,-0.43,7000,7000,6810,22247,153226430,132514865700,19205053,KSQ
1336,037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1569,1,6,0.38,1576,1596,1567,927303,1466680471,132498157311,84447519,KSQ
1337,066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,17650,1,360,2.08,17470,17760,17290,37869,665379410,132375000000,7500000,KSQ
1338,066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3380,1,10,0.3,3370,3420,3340,113269,381471920,132067091520,39073104,KSQ
1339,012800,KR7012800009,대창,KOSPI,,1444,1,30,2.12,1423,1444,1420,274651,394269069,131606880556,91140499,STK
1340,053080,KR7053080008,케이엔솔,KOSDAQ,우량기업부,10110,1,40,0.4,10080,10130,9950,31845,320770970,131428048770,12999807,KSQ
1341,023440,KR7023440001,제이스코홀딩스,KOSDAQ,중견기업부,2700,1,120,4.65,2560,2700,2560,818702,2170733615,131350796100,48648443,KSQ
1342,053700,KR7053700001,삼보모터스,KOSDAQ,우량기업부,6000,2,-90,-1.48,6050,6190,5980,188283,1136965680,131118042000,21853007,KSQ
1343,149980,KR7149980005,하이로닉,KOSDAQ,벤처기업부,8540,1,110,1.3,8420,9060,8320,579632,5043797250,130984666820,15337783,KSQ
1344,253840,KR7253840003,수젠텍,KOSDAQ,우량기업부,8010,1,10,0.13,8000,8100,8000,25101,201723190,130747141890,16322989,KSQ
1345,340810,KR7340810001,씨유박스,KOSDAQ,기술성장기업부,12630,2,-170,-1.33,12950,13110,12630,195059,2507625770,130693484430,10347861,KSQ
1346,004150,KR7004150009,한솔홀딩스,KOSPI,,3105,2,-5,-0.16,3100,3135,3100,38314,119354675,130436631585,42008577,STK
1347,054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,12600,2,-330,-2.55,12930,13130,12540,8935,113493680,130381725600,10347756,KSQ
1348,082850,KR7082850009,우리바이오,KOSDAQ,중견기업부,2690,1,10,0.37,2670,2725,2665,74188,199329985,130294394820,48436578,KSQ
1349,417970,KR7417970001,모델솔루션,KOSDAQ,중견기업부,20300,2,-250,-1.22,20550,20750,20200,31176,637567350,129853010000,6396700,KSQ
1350,232680,KR7232680009,라온테크,KOSDAQ,기술성장기업부,10360,2,-120,-1.15,10580,10580,10350,55424,577079160,129543864240,12504234,KSQ
1351,120240,KR7120240007,대정화금,KOSDAQ,우량기업부,17900,2,-410,-2.24,18250,18310,17810,166919,2998281420,128707998900,7190391,KSQ
1352,115180,KR7115180002,큐리언트,KOSDAQ,벤처기업부,10570,2,-70,-0.66,10640,10750,10430,18052,190225710,128597325920,12166256,KSQ
1353,376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,13590,1,130,0.97,13450,13750,13330,25810,347856910,128516498640,9456696,KSQ
1354,245620,KR7245620000,EDGC,KOSDAQ,기술성장기업부,1524,2,-2,-0.13,1543,1563,1522,160858,246384653,128451080664,84285486,KSQ
1355,155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,6590,1,330,5.27,6260,6600,6250,321386,2090348100,128336019220,19474358,KSQ
1356,071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,5250,1,10,0.19,5240,5350,5230,14951,78768610,128081404500,24396458,KSQ
1357,054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,8920,1,120,1.36,8890,8970,8840,15737,140460250,128045886400,14354920,KSQ
1358,232530,KR7232530006,이엠티,KONEX,일반기업부,4995,2,-85,-1.67,5000,5000,4900,3954,19559190,127943448480,25614304,KNX
1359,050110,KR7050110006,캠시스,KOSDAQ,중견기업부,1733,1,1,0.06,1732,1747,1727,280555,486398340,127937196494,73824118,KSQ
1360,039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,4770,2,-10,-0.21,4760,4870,4760,58206,278831495,127872380790,26807627,KSQ
1361,000500,KR7000500009,가온전선,KOSPI,,20100,1,320,1.62,19880,20300,19820,79425,1596383790,127814412600,6358926,STK
1362,049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,13590,1,310,2.33,13320,13700,13210,9529,127960980,127746000000,9400000,KSQ
1363,023000,KR7023000003,삼원강재,KOSPI,,3185,3,0,0.0,3185,3230,3170,21381,68125195,127400000000,40000000,STK
1364,003547,KR7003542008,대신증권2우B,KOSPI,,12690,1,70,0.55,12640,12690,12640,3030,38382670,126900000000,10000000,STK
1365,000300,KR7000300004,대유플러스,KOSPI,,1046,2,-10,-0.95,1058,1063,1039,1518104,1591219791,126564717604,120998774,STK
1366,053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6760,2,-70,-1.02,6730,6910,6710,101751,690452370,126547200000,18720000,KSQ
1367,214420,KR7214420002,토니모리,KOSPI,,5250,1,50,0.96,5140,5370,5120,239092,1268390350,126287694750,24054799,STK
1368,014530,KR7014530000,극동유화,KOSPI,,3620,1,20,0.56,3600,3625,3590,28153,101557375,126227300400,34869420,STK
1369,365270,KR7365270008,큐라클,KOSDAQ,기술성장기업부,9100,3,0,0.0,9280,9280,9020,49771,454744370,126016508800,13847968,KSQ
1370,140670,KR7140670001,알에스오토메이션,KOSDAQ,벤처기업부,13530,1,330,2.5,13250,13680,13250,61832,837030550,125871484200,9303140,KSQ
1371,309960,KR7309960003,LB인베스트먼트,KOSDAQ,중견기업부,5420,2,-60,-1.09,5470,5540,5400,53268,289832580,125837435380,23217239,KSQ
1372,175250,KR7175250000,아이큐어,KOSDAQ,기술성장기업부,3350,1,90,2.76,3250,3425,3250,261333,879205005,125820532800,37558368,KSQ
1373,170030,KR7170030001,현대공업,KOSDAQ,우량기업부,8200,1,60,0.74,8130,8250,8130,121554,994681890,125788000000,15340000,KSQ
1374,011300,KR7011300001,성안,KOSPI,,2055,3,0,0.0,2040,2085,2000,452087,921806255,125549285865,61094543,STK
1375,058400,KR7058400003,KNN,KOSDAQ,우량기업부,948,2,-2,-0.21,965,965,943,409430,389328455,125543374560,132429720,KSQ
1376,284620,KR7284620002,카이노스메드,KOSDAQ,기술성장기업부,4490,1,40,0.9,4475,4540,4350,36165,160931305,125371558040,27922396,KSQ
1377,405920,KR7405920000,나라셀라,KOSDAQ,중견기업부,19470,1,650,3.45,19600,21100,19360,1675274,33866925070,125368069860,6439038,KSQ
1378,304360,KR7304360001,에스바이오메딕스,KOSDAQ,기술성장기업부,11400,1,880,8.37,10800,11400,10790,578329,6387806040,125311946400,10992276,KSQ
1379,011330,KR7011330008,유니켐,KOSPI,,1460,1,61,4.36,1399,1490,1391,955428,1392793052,125160403840,85726304,STK
1380,112290,KR7112290002,와이씨켐,KOSDAQ,기술성장기업부,12370,2,-280,-2.21,12800,12800,12360,79699,993296280,125067441650,10110545,KSQ
1381,300120,KR7300120003,라온피플,KOSDAQ,벤처기업부,6010,1,40,0.67,6080,6080,5960,37156,223003110,125032112120,20804012,KSQ
1382,104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,7880,1,150,1.94,7730,7930,7730,52608,414225100,124835952880,15842126,KSQ
1383,002600,KR7002600005,조흥,KOSPI,,208000,1,2500,1.22,208000,208000,205500,18,3731500,124800000000,600000,STK
1384,006370,KR7006370001,대구백화점,KOSPI,,11530,3,0,0.0,11530,11570,11400,12598,145065620,124773174830,10821611,STK
1385,293580,KR7293580007,나우IB,KOSDAQ,중견기업부,1302,2,-46,-3.41,1348,1352,1291,1237290,1631827155,124692540000,95770000,KSQ
1386,332570,KR7332570001,와이팜,KOSDAQ,벤처기업부,3245,1,5,0.15,3240,3300,3215,277992,905439590,124576705220,38390356,KSQ
1387,007280,KR7007280001,한국특강,KOSPI,,2055,1,15,0.74,2040,2120,2040,48494,100814095,124511623890,60589598,STK
1388,306040,KR7306040007,에스제이그룹,KOSDAQ,우량기업부,12620,1,30,0.24,12600,12860,12560,24143,306453750,124506749360,9865828,KSQ
1389,145210,KR7145210001,다이나믹디자인,KOSPI,,7280,3,0,0.0,7300,7500,7160,887533,6515790610,124417959120,17090379,STK
1390,263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,6400,2,-200,-3.03,6670,6690,6300,163620,1056677220,124250880000,19414200,KSQ
1391,037440,KR7037440005,희림,KOSDAQ,우량기업부,8910,1,80,0.91,8900,8940,8840,87741,780532590,124049252250,13922475,KSQ
1392,368770,KR7368770004,파이버프로,KOSDAQ,벤처기업부,3775,1,25,0.67,3850,3875,3745,441027,1671255840,124024699375,32854225,KSQ
1393,424980,KR7424980001,마이크로투나노,KOSDAQ,기술성장기업부,20950,2,-450,-2.1,21250,21650,20850,292230,6170311800,124000745500,5918890,KSQ
1394,187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,17590,1,260,1.5,17490,17620,17270,11851,206636700,123773952310,7036609,KSQ
1395,100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2825,2,-10,-0.35,2835,2840,2820,25834,73049070,123735000000,43800000,KSQ
1396,267290,KR7267290005,경동도시가스,KOSPI,,20950,1,100,0.48,20950,21000,20800,8330,173940250,123508755700,5895406,STK
1397,317850,KR7317850006,대모,KOSDAQ,벤처기업부,14830,1,590,4.14,14240,14840,14150,807731,11951528740,123451148600,8324420,KSQ
1398,189980,KR7189980006,흥국에프엔비,KOSDAQ,우량기업부,3075,1,50,1.65,3025,3140,3000,553102,1704133650,123423818025,40137827,KSQ
1399,227950,KR7227950003,엔투텍,KOSDAQ,중견기업부,1193,1,8,0.68,1180,1193,1155,931163,1090751443,123388079346,103426722,KSQ
1400,011320,KR7011320009,유니크,KOSDAQ,중견기업부,6380,1,60,0.95,6350,6500,6320,275120,1762099100,123266034100,19320695,KSQ
1401,005710,KR7005710009,대원산업,KOSDAQ,우량기업부,6150,1,40,0.65,6110,6160,6090,4513,27607470,123231240000,20037600,KSQ
1402,241770,KR7241770007,메카로,KOSDAQ,우량기업부,12050,1,150,1.26,12030,12300,11820,10896,131462760,122821312000,10192640,KSQ
1403,290720,KR7290720002,푸드나무,KOSDAQ,중견기업부,9160,2,-60,-0.65,9220,9400,9100,45138,416705680,122772011280,13403058,KSQ
1404,008970,KR7008970006,동양철관,KOSPI,,1030,1,4,0.39,1031,1034,1026,519588,534905470,122451848700,118885290,STK
1405,067570,KR7067570002,엔브이에이치코리아,KOSDAQ,중견기업부,3730,1,60,1.63,3690,3730,3650,78271,289748955,122436175760,32824712,KSQ
1406,199820,KR7199820002,제일전기공업,KOSDAQ,우량기업부,11020,1,160,1.47,10980,11170,10860,21124,232387880,122432200000,11110000,KSQ
1407,009070,KR7009070004,KCTC,KOSPI,,4080,1,5,0.12,4080,4100,4065,29652,121015620,122400000000,30000000,STK
1408,33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,9140,1,100,1.11,9040,9180,9020,8606,78237320,122148788000,13364200,STK
1409,226400,KR7226400000,오스테오닉,KOSDAQ,기술성장기업부,5980,1,430,7.75,5430,6080,5220,1857217,10657985210,122115193980,20420601,KSQ
1410,005430,KR7005430004,한국공항,KOSPI,,38550,1,750,1.98,37950,38600,37700,6045,231744450,122062985250,3166355,STK
1411,009300,KR7009300005,삼아제약,KOSDAQ,우량기업부,19160,2,-40,-0.21,19200,19770,19080,41054,798491940,122049200000,6370000,KSQ
1412,108380,KR7108380007,대양전기공업,KOSDAQ,우량기업부,12680,1,380,3.09,12300,12780,12300,46521,585331360,121313782440,9567333,KSQ
1413,016880,KR7016880007,웅진,KOSPI,,1517,1,2,0.13,1525,1542,1512,137093,208867486,121249380360,79927080,STK
1414,136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,10990,3,0,0.0,11050,11790,10490,228797,2554801720,121099974940,11019106,KSQ
1415,215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,120843123170,80294434,KSQ
1416,123420,KR7123420002,위메이드플레이,KOSDAQ,우량기업부,10530,1,190,1.84,10340,10870,10300,62861,669308530,120777436260,11469842,KSQ
1417,005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8800,3,0,0.0,8900,8900,8760,2476,21755960,120721075200,13718304,KSQ
1418,021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5640,1,10,0.18,5610,5690,5600,6059,34166380,120696000000,21400000,KSQ
1419,265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,11290,1,40,0.36,11260,11390,11260,15016,169476110,120692132200,10690180,KSQ
1420,093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,6470,1,90,1.41,6410,6530,6380,89489,578400890,120342000000,18600000,KSQ
1421,013360,KR7013360003,일성건설,KOSPI,,2225,1,40,1.83,2185,2225,2185,88895,195966415,120205358000,54024880,STK
1422,128660,KR7128660008,피제이메탈,KOSDAQ,중견기업부,4845,1,185,3.97,4720,4850,4685,634239,3040958095,120172322805,24803369,KSQ
1423,000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,19290,1,160,0.84,19380,19450,19230,21608,417476430,120121337700,6227130,KSQ
1424,021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2495,2,-5,-0.2,2480,2510,2480,35674,88788295,119760000000,48000000,KSQ
1425,260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,6190,1,50,0.81,6080,6230,6080,47803,294966960,119724448290,19341591,KSQ
1426,263690,KR7263690000,디알젬,KOSDAQ,우량기업부,10570,1,80,0.76,10410,10590,10410,5656,59419060,119711697700,11325610,KSQ
1427,347770,KR7347770000,핌스,KOSDAQ,벤처기업부,15300,2,-30,-0.2,15640,15650,15140,15722,239763260,119623264200,7818514,KSQ
1428,071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,11960,1,200,1.7,11780,12110,11700,81642,976731070,119600000000,10000000,KSQ
1429,186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,11050,2,-290,-2.56,11290,11410,11020,109036,1221065490,119563077400,10820188,KSQ
1430,246720,KR7246720007,아스타,KOSDAQ,중견기업부,9260,2,-400,-4.14,9460,9670,8940,258962,2384148930,119491271500,12904025,KSQ
1431,122350,KR7122350002,삼기,KOSDAQ,중견기업부,3115,1,70,2.3,3070,3145,3045,212207,658736680,119427318220,38339428,KSQ
1432,408920,KR7408920007,메쎄이상,KOSDAQ,중견기업부,2800,3,0,0.0,2785,2850,2730,30736,85715555,119426874000,42652455,KSQ
1433,950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),4965,1,10,0.2,5000,5000,4960,2280,11360015,119420861100,24052540,KSQ
1434,217730,KR7217730001,강스템바이오텍,KOSDAQ,기술성장기업부,3145,3,0,0.0,3160,3250,3145,102923,329042600,119314774125,37937925,KSQ
1435,002200,KR7002200004,한국수출포장,KOSPI,,2980,1,60,2.05,2920,3035,2850,68875,202030560,119200000000,40000000,STK
1436,003650,KR7003650009,미창석유,KOSPI,,68500,2,-100,-0.15,68600,69600,68300,1092,74898300,119167532000,1739672,STK
1437,378800,KR7378800007,샤페론,KOSDAQ,기술성장기업부,5160,2,-60,-1.15,5220,5280,5150,135597,703976390,119046519960,23071031,KSQ
1438,017040,KR7017040007,광명전기,KOSPI,,2740,1,90,3.4,2645,2740,2635,1235000,3472594035,118745065100,43337615,STK
1439,086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,7440,3,0,0.0,7450,7550,7420,44157,329568940,118729357680,15958247,KSQ
1440,318000,KR7318000007,KBG,KOSDAQ,벤처기업부,13580,2,-310,-2.23,14050,14240,13550,325416,4483175020,118692228340,8740223,KSQ
1441,217190,KR7217190008,제너셈,KOSDAQ,벤처기업부,13500,1,60,0.45,13400,13950,12820,231317,3093973410,118383849000,8769174,KSQ
1442,092460,KR7092460005,한라IMS,KOSDAQ,우량기업부,6710,1,290,4.52,6510,6730,6450,58740,389590480,118213203570,17617467,KSQ
1443,046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,2725,1,5,0.18,2715,2760,2715,197124,537724190,117646242425,43172933,KSQ
1444,027050,KR7027050004,코리아나,KOSDAQ,중견기업부,2940,1,5,0.17,2935,2985,2935,94716,280421200,117600000000,40000000,KSQ
1445,256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,2025,1,5,0.25,2035,2035,2010,49291,99644805,117444070800,57997072,KSQ
1446,051490,KR7051490001,나라엠앤디,KOSDAQ,우량기업부,8270,1,40,0.49,8230,8300,8170,53043,437280050,117434000000,14200000,KSQ
1447,301300,KR7301300000,바이브컴퍼니,KOSDAQ,기술성장기업부,9560,2,-30,-0.31,9590,9830,9550,37779,365407510,117289842720,12268812,KSQ
1448,355150,KR7355150004,코스텍시스,KOSDAQ,벤처기업부,3195,1,65,2.08,3130,3225,3130,847985,2702686470,117153643365,36667807,KSQ
1449,072020,KR7072020001,중앙백신,KOSDAQ,벤처기업부,11760,1,100,0.86,11630,11920,11620,50427,593967300,117129600000,9960000,KSQ
